,MMM,ABBV,ATVI,AYI,ADBE,AMD,AES,AET,AFL,A,AKAM,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AEP,AXP,AIG,AMT,AWK,AMGN,APH,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BCR,BAX,BBT,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BHF,BMY,AVGO,BF.B,CHRW,CA,CDNS,CPB,COF,CAH,CBOE,KMX,CBG,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,GLW,COST,COTY,CCI,CSRA,CSX,CVS,DHI,DRI,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV,DWDP,DPS,DTE,DRE,DUK,DXC,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,ETR,EVHC,EOG,EFX,EQIX,EQR,ESS,EL,ES,RE,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FISV,FLIR,FLS,FLR,FMC,FL,F,FTV,FBHS,BEN,FCX,GRMN,IT,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HRS,HCA,HCP,HP,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HST,HPQ,HUM,HBAN,IDXX,INFO,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEN,LVLT,LUK,LLY,LKQ,L,LOW,LYB,MAC,M,MRO,MPC,MA,MKC,MCD,MCK,MDT,MRK,MET,MTD,MGM,KORS,MCHP,MU,MSFT,MAA,MHK,MDLZ,MON,MNST,MS,MOS,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PKG,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PX,PCLN,PG,PLD,PHM,PVH,QRVO,PWR,QCOM,DGX,Q,RRC,RJF,RTN,O,REGN,RF,RHI,ROK,COL,ROP,ROST,RCL,SBAC,SLB,SNI,SEE,SRE,SHW,SPG,SWKS,SLG,SNA,SO,LUV,SPGI,SWK,SBUX,STT,SRCL,SYK,SYMC,SYF,SNPS,SYY,TROW,TGT,TEL,FTI,TXN,TXT,TMO,TIF,TWX,TJX,TSS,TSCO,TDG,TRV,TRIP,FOXA,FOX,UDR,ULTA,USB,UA,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YUM,ZBH,ZION,ZTS
MMM,1.0,0.8226428300958442,0.9184562873974852,-0.7898598713935232,0.9426277139091845,0.6783610373235577,-0.4624422750886443,0.935009360196161,0.8766983961499933,0.9569471495540238,-0.803699114370832,0.11842833218265095,0.920749009770195,0.9531615630657778,0.4957115313537878,0.5382063422518734,0.9012498945436751,0.9545982156530979,0.9192128057214235,0.9284280184317654,0.35679698011147243,0.9179321551260751,0.8729350562781695,0.9093476456689009,0.8532915663089241,-0.09384674765107964,,0.9066171673464807,0.6831375184400272,0.8993365503054671,0.7686383631028334,0.649724465004677,0.9516111617158252,0.9491658070167314,0.930766700918734,0.9404335837014804,-0.8828022784112267,0.3245955998062644,0.9037737464334341,0.9560423387893247,-0.5346952283396637,0.28792773656485593,0.9092642159199971,0.7560794418313934,-0.3663715626059865,0.9345998522119545,0.7009175467875353,-0.87737278411511,0.8657593877935452,0.9057577453352167,0.5427703529150062,0.6017121684141277,0.6851087273062476,0.7802362339812624,0.9498545075798391,0.94106862833638,0.292736036564976,0.9004467912715513,0.7823072355833994,0.8931278834272511,-0.20289357458007054,0.9102174985810507,0.8087791152009651,0.8742250975027078,0.8265156785037627,-0.3080140220785125,0.04228287250183012,0.43087845329541513,0.9413596738684579,0.7266209124918659,-0.3884581182227102,0.48250843453480113,0.928974819012805,-0.49948867991926954,-0.012120070473254564,-0.059694554110861386,0.9130381362535601,0.5199263062097993,0.8857182066950822,0.8039806355294908,0.9044292548675837,0.888955029766469,-0.5573735000779793,0.8130643890113621,0.13066961769743832,0.6285712778844047,0.8405822990877504,-0.8009637741158452,-0.15982438705761454,0.9473896994539615,0.8191485322445028,0.9365146907161003,0.1292352423574879,0.8894118728407178,0.4069770724925231,0.8678443780976044,0.48992264998218893,0.7942141897466639,0.8235569816172569,0.7484841020706988,0.9330432572157824,0.8418575973707894,0.8859058117004678,0.940483998358871,0.6248777299627155,0.8534248398614158,0.6959850372170998,-0.6837235485540681,-0.24137276172261743,0.9292288549012497,0.8419404150329071,0.9385770917872329,0.31017484684867,-0.5268152953696946,0.8554959177205744,0.46737545033400807,0.8806898611697594,-0.2710185094398979,0.9121414325994662,0.8686249077330044,0.9119579478341089,0.9333273457618312,0.5472940701618247,0.36868576374557654,-0.8646892161472807,0.8829307247985019,-0.3048434379864733,-0.5189449749387915,-0.5220832780686852,0.3568691184089333,0.17253679080381346,-0.32682917086329744,0.7779564081544607,0.8456208339198635,0.8723793056108456,0.3847690684644046,0.933845269701503,0.8298356775820313,0.9097957949559425,0.5355563761994474,0.745197607679204,0.8534173530706521,0.868356735793323,0.8819762685105115,0.9610573170361248,0.8466733917256182,0.6466823518348235,0.915562769946788,0.821792755854774,-0.7527416797409668,-0.6193914215073991,0.42483964883146424,0.9078234507923577,0.879258909330649,0.9447553802295712,0.8268540670340617,0.9349661672659472,0.8546732155306336,0.873702138966087,0.7474481254250722,-0.812810883692847,0.5473177936971275,-0.7580449987471126,-0.5059636589990909,0.8875230809459836,-0.17467407070434057,-0.875495161650354,0.8647944266736969,0.8961777079772695,0.34688076814055174,-0.3620303655980174,0.9611429352579078,0.6704277659316018,-0.33158021458905435,-0.7231070711459391,0.9089432138024159,-0.7096927601943501,-0.635801890368129,0.947954968037959,0.9438909216594044,0.8311924845294392,-0.05193487301671192,0.6201512500504481,0.9425727940671362,0.9115670756101759,-0.7413471361516464,-0.7900763363026823,-0.8806357781470807,0.3348353891413731,-0.6566867496248502,-0.0784355759757449,0.911755208304793,0.31191263605460917,0.3961765962449776,-0.7489167715922016,-0.6852690272170536,-0.06615434277592842,0.827701974882458,0.4576696424246795,-0.17644013157200558,-0.7902662324669274,0.8238418411193977,0.6891036439969423,-0.7390353117767685,-0.8510505451223018,-0.5818653445655741,0.5209842475884772,0.9229341927029031,0.9636109169549621,0.5141361684865103,0.883983263874218,0.9088630818108746,0.44544570580955395,0.9034239910549788,0.9325851916506083,0.961543339481931,0.7808519850870017,0.9173981887581535,-0.21544840320500636,0.9285912597739704,-0.49217623347815503,0.6564684525128982,0.727109436917268,-0.07896962695125688,0.6745526473772121,0.9303728213427652,0.9272651088745444,0.7897881748378647,0.49870783075356395,0.8540866198352948,0.1963260003559736,-0.6293973960554666,0.9457298477225703,-0.5583356088297246,0.7202596117062346,0.5876458818673554,0.7893323869075862,-0.7351169852404896,0.4948573722409065,-0.9350480106840452,-0.7550164622068124,0.8396815321374784,-0.5558658821526934,-0.056816644429791334,-0.8288248015651113,-0.8521399214871512,0.8535189516652871,0.842705613599208,0.9410415066273242,0.918053280758791,0.4140222125453666,0.6849250834409606,0.6123861570562785,0.22284106510883878,0.6729828453898624,0.6055284465367583,0.09491994723552209,-0.9068465684593883,-0.8915470757629393,-0.7546365903581835,0.8328968158395005,0.9021419491786028,0.5419211768305727,0.9579046895334683,0.47333348372634193,0.5781809860335727,0.5418589917882521,0.020913471969318587,0.9659865445669488,0.7785117512804337,-0.6359076455681161,0.9413054490259805,0.9449792488152827,0.933539943138586,0.8859003210169715,0.950302445367798,0.01931003530025956,0.9290343889754492,0.7282741694836491,0.691496885435114,-0.6248529572821059,-0.2436875734510394,0.7483690602294849,-0.5547459992466839,-0.1656210663871881,0.7393046123217005,0.8672790662895101,-0.9153174311665334,0.04495810185298815,0.605004419498214,0.6131646404252341,0.9066997118462633,-0.6881759104314725,0.5217464461277315,0.9119142860105698,-0.5155253766946658,0.7677609487124971,0.7300297036712242,0.8514815973588988,0.7842941839141516,0.09277738596831843,0.895450431883608,-0.824909835258575,-0.8872997313047595,-0.5055852954631839,-0.042478839587451384,0.9287048683491828,0.5263106173737029,0.9381867598474134,0.8689337131414426,-0.1073714157661194,-0.02674472354338729,0.8810886297798296,0.8314924058935803,-0.21521522875391558,0.8938406623182245,0.9541725565931893,-0.5153021005915568,0.5560959873286485,0.8964843733348866,0.9088108064969758,0.029159170205271024,0.9368783709824552,-0.7321679322756378,0.7370274837353662,-0.6925165227493838,0.878530666045488,0.9269477824286698,0.5920882110069364,0.823565662776264,0.9117276482816489,0.5144869867796241,0.808809688112007,0.2809704898015252,-0.7612810775109121,0.9315352138812925,0.8752292262992096,-0.9297921123373835,0.7433083659034835,0.8814164294064949,-0.3499336129933744,0.8210711639153012,0.49412926556035686,0.4011559400481889,0.9109736466129829,0.8468785985244354,0.9772586270113638,-0.6834878197124294,0.9387806134706445,0.8769624559124904,-0.8842959404320655,0.41515433895649057,-0.49175431532730796,0.8925163685580686,0.9532281022366883,-0.8859185548517261,0.8848381576352018,-0.34055551656498595,-0.4429760353915495,-0.0024040263912144433,0.8010130697826292,0.901349296404116,0.9568494152430813,0.33011232764612364,0.8722753318704045,-0.02569420900177589,0.9574754026078889,0.773461562814417,-0.40057651600821226,0.9291531138356467,0.13838214694897163,0.6203453858828701,-0.800579591544422,0.9122077866008571,-0.8623039113784446,0.8599822020407497,0.5731621176190326,0.8944718207522954,0.8380485720274484,0.7769213911210466,-0.47673909323043867,0.8658235995444948,-0.7889069359960889,0.24380225491139113,0.8208627375556925,-0.8408358861526177,-0.006410131429514908,-0.05940405650170715,0.9346392516115323,0.14845883141412652,0.5293790833428598,-0.7627785869542839,-0.8043139381679151,0.6580460532389107,0.33833109137635914,0.9224641510569087,-0.00901338290100781,0.5248107384205856,0.8527166937516252,-0.23751247455019328,0.7228407290811321,0.5591037097596906,0.539746512860041,0.6952639666971535,0.6022448557993494,0.8942041745743866,0.09256861741579947,-0.5951358855624029,0.8831644412759379,-0.46857561298529143,0.9012715870462888,-0.5788373537865039,0.11353490219685566,0.8476697469353363,-0.3344493253049319,0.30061206989749106,0.8453338768915671,0.9218725981112706,0.8777556932305355,0.26078745572658163,0.7689544499071467,0.8915839773698392,-0.7011752277347708,0.8614211027813303,0.6328643137510365,0.6181323032614278,0.12053589320615846,0.9096747394725806,0.9667876581076422,0.9302851592499429,0.9294624525196086,-0.5564503113594054,0.9005763678185359,0.8559218618778179,0.6968184892108565,0.206209690043063,0.43585694550826987,0.5994288466919647,0.9261026136644633
ABBV,0.8226428300958442,1.0,0.8282917575946818,-0.6115796388112683,0.8280853118905968,0.46324559837421586,-0.4257049236369076,0.8390903115125212,0.9046944377933294,0.8793535203044067,-0.7338882119664026,0.41457362598771996,0.8953010589214331,0.7984331859053578,0.25969364919398474,0.1273576538838722,0.8053238266147108,0.7748625302468325,0.7095082364657614,0.7250730451948239,-0.08078248091720804,0.7322911971646674,0.7658992707503756,0.7747302811499819,0.738337669812688,-0.24978913577906559,,0.7949400788382353,0.7451874791990376,0.8954680927420826,0.5750086387942263,0.7999578002315771,0.781663968312671,0.7275054645866148,0.8941547351686973,0.8584209628522589,-0.7600026258428556,0.32444720926884163,0.7329075666884889,0.7863296923115325,-0.44993162411620063,0.16985895566670509,0.7808400716957088,0.40712001150029253,-0.4560466994357754,0.815992075322085,0.5903936353358382,-0.7868187877327623,0.5290845080994944,0.8750375376505656,0.3713464595118744,0.5832898282008047,0.47864269616547,0.7029060028102893,0.7900653239768036,0.8532872029266929,0.1772424806445534,0.7769083427509169,0.6962571921812045,0.7046793209732957,0.26980651346797224,0.8046032317582629,0.6456059301717991,0.8700732713067272,0.7976937964384866,-0.389723889399799,-0.37372269682900927,0.6453761025069761,0.7352007647486826,0.7725125292210566,-0.3091779783861938,0.5075246420340267,0.8268740350309733,-0.7411583006702785,-0.14038634319108695,-0.27124484301049706,0.8915794218906131,0.5249669765027679,0.692864115558354,0.8252326770649259,0.8770090468807991,0.7285761980595291,-0.7182945962910954,0.7693850897401706,0.239077294636819,0.4199670660874554,0.7257776848692115,-0.7625984728833918,0.03319645229492249,0.7042408840130459,0.5358653752223647,0.8553606843991284,0.31380725693015854,0.8236703814444305,0.261616197236127,0.7939806528752738,0.2564858456867608,0.507148767758931,0.5758695383224205,0.7059736343937858,0.7573699952858233,0.5448960071198191,0.8164758861036616,0.844966408096719,0.4021440913547421,0.5414187900963204,0.4418149737868541,-0.640342965700248,-0.21994125015522575,0.778100414584273,0.8414767044279248,0.7128326802339116,0.020259535193263217,-0.505891185502416,0.7674821705893763,0.43028116411143613,0.6240599947334591,-0.07016518701340826,0.823531291639041,0.5547374602983377,0.6660990719795665,0.8772001374055709,0.30199110496442416,0.07117569119427836,-0.7251474263019596,0.7064446753372654,-0.36801468638299356,-0.7539857465879566,-0.756931152129851,-0.10707946367860688,0.28569501996452773,-0.07141080943066258,0.5516305161954831,0.7867545386859537,0.7047572758400129,0.12736630433749552,0.775243017286319,0.7628310710771203,0.7551491575645833,0.6694116562150564,0.7189647463744661,0.7155571177450798,0.6146298643287696,0.8244136571153236,0.7460265898499487,0.6053302810765819,0.5881001019655514,0.8305264937256496,0.6804002059514309,-0.7888068727224907,-0.5122473539826544,0.0043621737609948145,0.7883974354356202,0.758093301726886,0.7678176787158555,0.8810315620835997,0.7424543955075995,0.48668625383057407,0.7149754177688182,0.6354587509828803,-0.6217121289002482,0.5483181275690366,-0.61189276765381,-0.6270573030026113,0.831828728699182,-0.26706372212195895,-0.6820852024634361,0.8063429141988672,0.8629552016780356,0.27997474988229487,-0.09244631688206278,0.7503631906538281,0.5861811219269604,-0.5153572366662208,-0.7647639905770338,0.8384931786204981,-0.8336701391166245,-0.4465169404929309,0.833837950933862,0.7582980096010373,0.5723094055124366,0.05401374078548628,0.522247115019473,0.776467189473294,0.6810777411019827,-0.8195338575288775,-0.7247682398920964,-0.813943107823476,0.45740805330763773,-0.620918380507811,0.4245801294026246,0.8207183273516461,0.14841347248972075,0.13486902696949105,-0.6962434102448412,-0.6674409723561042,0.29318168390364213,0.821753163509611,0.13691484993329572,-0.21512809253248985,-0.7288562138942236,0.4756421908349428,0.3960758680376355,-0.6494103988020077,-0.8546978740249429,-0.39557278564712317,0.11775168928492061,0.7295676972691071,0.8059225578068506,0.3148207411887133,0.7472937526510262,0.7824292877014797,0.23096650127757787,0.6323845554024256,0.7809971684870689,0.7596954682335175,0.7592955832686442,0.6773102913078345,-0.0724760683661665,0.8330746185768498,-0.5901918146328089,0.38553311655726624,0.6110904361386573,-0.44485589223400307,0.6754742483287464,0.8298671328352187,0.8742773348259719,0.6227813367978831,0.6371989185186423,0.6311104274634575,0.34369698787374847,-0.8169371030893867,0.8023392488123233,-0.5126703995875075,0.5639989121826311,0.26867309246040516,0.816256587565425,-0.7964851571793119,0.14488518349158924,-0.6802941938586409,-0.63970144103516,0.5853885243793369,-0.2633769431764346,-0.43248855494259386,-0.862969156004957,-0.739811540582594,0.8185603790017454,0.7892378403004656,0.8372055554355617,0.6390788248966538,0.02533998218345387,0.3496657020490437,0.5078763945949046,0.5016344699337576,0.4445618291350721,0.33674249660038813,0.2968878272149287,-0.7771544836988645,-0.7355173771246948,-0.6972430510590065,0.6511204109827472,0.9129065966538159,0.2597485222727278,0.8222326129964022,0.4330149232372136,0.3761154698447221,0.48003584250475273,-0.16160923792542276,0.8531308516173928,0.7109985587698101,-0.22414170074508535,0.8316234768429831,0.8273379372949323,0.8283743312664166,0.7345955668221146,0.7958188694343118,-0.4023494265739111,0.7127467232219318,0.8261169894464196,0.5404666814007338,-0.6732988562550343,-0.4798311076362211,0.7713527800706311,-0.48885600167946713,-0.22451123035276435,0.5388544150344181,0.7872429619212615,-0.7946545366453301,0.32384107820574065,0.5064125450861705,0.5040037473929821,0.8103409930942046,-0.4804561655521066,0.2786607435776325,0.8132372466328157,-0.2966139220367103,0.6390345672849662,0.48224045486847095,0.8001383511731285,0.7575988620985616,-0.13937109137702863,0.8317562149249869,-0.7875155898742228,-0.6234022672526575,-0.7391887696986501,0.10687062392992684,0.8289526863713612,0.4707794595935623,0.863483177628091,0.7149756264918412,-0.32238649131281205,-0.11852480363060906,0.8902899250118871,0.6548050485657007,-0.298579542996144,0.6621826916491041,0.8642368134449931,-0.09937633594708258,0.6621362821292208,0.7342021435459415,0.6659439104370114,0.3701657739158429,0.742084302197436,-0.7950071880969787,0.5607794389125884,-0.3110629500829463,0.8123626738308394,0.6963392346305457,0.6229178119991196,0.8821060785835427,0.8080135956889063,0.7169624260670141,0.5845639394051426,0.2572335488756653,-0.6333096714967847,0.6508160334873225,0.8939195450171252,-0.8050955663906364,0.569031483690531,0.8781119224085847,-0.1833832141971439,0.683071700038427,0.26530547954671857,0.2281370333623576,0.7555118333356354,0.8770329274260078,0.8097374856906397,-0.6070900711838545,0.7852727002292148,0.8126274247008379,-0.7666898257611385,0.5127702268648288,-0.5263846645948156,0.761716748168492,0.7488461108784213,-0.6706640181258282,0.6639820256757863,-0.5094185905641297,-0.6042694059731512,-0.05753023523305262,0.4568429717901099,0.8283215561089183,0.8636976944515413,-0.03459401185070115,0.837140727841321,-0.37529285670487184,0.7510728347198254,0.671121178418683,-0.4012926044185528,0.7877989900748962,0.06785156403258848,0.7470666911426661,-0.5376942993960862,0.7405699812748078,-0.7784792021666337,0.7370617873100365,0.542124651114759,0.879680019348178,0.5944356742898654,0.5761107624696764,-0.4985373362349631,0.8575860552842401,-0.5986966044664035,0.2591174855048907,0.5227891688100961,-0.5503317004683586,-0.23964144131990053,-0.29763659783972174,0.7437431656930159,-0.29141252796184014,0.3179095092597518,-0.5873415874935526,-0.6102705411079011,0.4949395839551549,-0.084446575019863,0.8268189383099545,0.30167133863873963,0.4455999271419168,0.4958149643952475,-0.3581784495160322,0.55259306500826,0.7303505482116787,0.5455802120772963,0.765787232675183,0.5845616549615864,0.8836557065989938,0.07399978432076276,-0.3942599318340565,0.8440261821869514,-0.6650371575098778,0.8620886457195879,-0.7340577123062295,-0.08683792953137154,0.7600711489234828,-0.4003252400878962,-0.0553162081872007,0.7482585335279546,0.7969026288927052,0.8170353223713185,0.041915088536364185,0.6361253053532402,0.6504479556358154,-0.589943736326088,0.7087026033275331,0.42057640770373345,0.32839055040263354,0.22709483460866745,0.851242825406101,0.771769585705707,0.8521502407866987,0.798292508397052,-0.22240364577035673,0.7599421813683473,0.49238121046378225,0.8754815716500599,0.3446769217657024,0.27115893096712096,0.4452672029890924,0.8361244380587651
ATVI,0.9184562873974852,0.8282917575946818,1.0,-0.7828417804874922,0.9786038648774935,0.5136872108336031,-0.42765625512217437,0.8837721681251243,0.9156830353091315,0.9613224287804306,-0.9097445217285661,0.1882242603847789,0.9456878474067663,0.9316678437191582,0.5151871975136112,0.28826605844012293,0.9274747504342683,0.9030380906865015,0.9152492224223923,0.9230065797938084,0.14857461429329902,0.9495960503316428,0.8443650368994979,0.9444228984252111,0.7288147815437378,-0.3322340443957436,,0.9027483572334153,0.7114824705053616,0.9041919877330449,0.6314434487655962,0.6393627064910364,0.9538614749068957,0.8643591193083703,0.9427006584409444,0.889762258325713,-0.933130711051644,0.3346409703254397,0.9251630723234268,0.9115952423306951,-0.6264087432575003,0.40708946752806285,0.8366293021152879,0.597191723014375,-0.5484217152948279,0.9347671229350326,0.5579421319168416,-0.9324163922772493,0.7975442106955968,0.9453365303149321,-0.2882975323120572,0.6584821420799489,0.4691945039750744,0.6697977447376467,0.950528182743002,0.9854042967713138,0.06741071916774626,0.941372736647502,0.6450153342149574,0.8386220156923834,-0.10052596377122668,0.7932843783241194,0.7898893205482082,0.8826792886495447,0.7549209069247773,-0.42165154136770006,-0.6247756877832212,0.33075100346622144,0.9270273672693797,0.8182980259127047,-0.532510661507713,0.3975143599132097,0.9562316405302529,-0.6689528870158884,-0.26605300082952377,-0.19473812906931748,0.8817005926689573,0.36713224628636504,0.7620871932306557,0.7070186340409392,0.953823851323512,0.8213859692230356,-0.5491795089789756,0.9281700000127386,-0.017510155167221274,0.36969400684627285,0.8245360463089436,-0.9040846877866765,-0.3452085990010487,0.842166890458948,0.8331782002180752,0.8964429212140592,0.1186616843457924,0.8355686410446213,0.3695294788775619,0.7476353558680163,0.2135391418848998,0.7379687823396704,0.7961649948538592,0.5725499042760482,0.9369922743264452,0.8030570123036214,0.9473839465542979,0.9094599703615376,0.682516618843839,0.7541561163713919,0.4494503202214365,-0.5447399975722721,-0.4648105860761638,0.9558616173229322,0.9477811215804437,0.8593910038950276,0.1588590640309777,-0.34589846844054084,0.9533300401159308,0.2509200650187425,0.7667854813729787,-0.1295472546978873,0.9387194804499139,0.709619740246861,0.7821720419110088,0.9460002267066667,0.27426770275010814,0.22019347800120437,-0.9333915508692152,0.858910564624283,-0.5736839177235618,-0.6900995239319876,-0.6945367956993055,0.19785778678727928,0.08344012956031419,-0.3152360296750314,0.7117949321459787,0.759940611123622,-0.3546289990251727,0.2778181825374438,0.8993272230191233,0.8549757620685825,0.9481480849116473,0.8173896323205695,0.6275345422825449,0.7202720030588329,0.723103662277506,0.8960104394487561,0.9024600288750468,0.8229333404737369,0.7559001660609513,0.9749517027513658,0.8572059406102988,-0.8256259211467168,-0.7727353470114858,0.48023612255265236,0.9478061705964269,0.8478937508389596,0.9042962060791262,0.9465572051488607,0.9205176026995076,0.7501314159996981,0.9169746586267722,0.620648078890887,-0.8607445748197757,0.5526371153181997,-0.8496143419200879,-0.72510917700192,0.9708853213949384,-0.41389245037574907,-0.8093731534880437,0.7400047691682589,0.9263076274469455,0.10535742931068699,-0.1524627483492254,0.8783347162362142,0.5290449025982109,-0.549124897560573,-0.8536637200840621,0.8852717814184291,-0.8072341231908506,-0.7537243468970021,0.8866247517552175,0.9049872650181875,0.6364888357732702,-0.16098050982343642,0.5571320107517341,0.844214698897006,0.7707598806388001,-0.9056966477942072,-0.8309129602270642,-0.8997449843792361,0.16393154231955778,-0.786227841767244,0.05111461873225181,0.9572865551448655,0.03956225255480045,0.23259551235532633,-0.8611778137497548,-0.842435774165169,0.12375795423215624,0.7529593119353959,0.38859622437992586,-0.040668232992582605,-0.929792990431323,0.772239160243379,0.56185932063432,-0.8724281673185909,-0.9002558328430835,-0.5771749082370589,0.3441951723486909,0.8268318949260797,0.9148028147785152,0.22643146679962559,0.8866786791000406,0.834723819616378,0.16952977976951816,0.8340677645118865,0.9570885170973304,0.8312086829993671,0.8562619382888387,0.7696633177187019,-0.22273231314203712,0.8508218696340977,-0.6715035464687729,0.5436065426587194,0.5231436237767736,-0.31468225893060164,0.8121559916398172,0.8851513481497741,0.9814463384673385,0.662976346572082,0.6099005316102918,0.7886300243984866,0.023901974888804158,-0.6825180029341733,0.9412875484631933,-0.6156290946563069,0.5243015492936639,0.36906792032746893,0.8682192396186468,-0.713633188876531,0.420231721366925,-0.8692942025859245,-0.7946754488630398,0.7545420322313241,-0.5949103356105425,-0.09597765795801869,-0.9074185219384959,-0.8588710326764086,0.8158459888821527,0.8925629452330459,0.9378115659488826,0.8382787582093558,0.16247884641691604,0.4602148697027409,0.6262064213995534,0.35414656898211944,0.44465597206384827,0.49415899499337623,0.006076316104767047,-0.881844709104961,-0.8985330371478776,-0.8908630696110978,0.6775968140050567,0.9344620356080788,0.5268123017154219,0.9378859264352066,0.4966671681469529,0.6720065082841271,0.5137995606356593,-0.2858649942474942,0.9592875454497302,0.7272719405408478,-0.4889688281403041,0.9193277664556766,0.8723617944100152,0.909001257985479,0.8130739807138084,0.9093330075820034,-0.09319240994564261,0.8525274860288304,0.8726033633338482,0.4908166218125956,-0.7942442418417358,-0.3663641907254459,0.750495348144217,-0.6985202743773693,-0.45850748799561697,0.6470830096957637,0.8744818828210189,-0.9387103385478457,0.2815218048823832,0.7322400505903168,0.7297356038118641,0.978849043499786,-0.5163552476550531,0.4516737638306713,0.9707404837918391,-0.4783755332814521,0.6079740060987354,0.46307163236843446,0.8087280053329635,0.8113048687503789,-0.2079669693303271,0.850566785878439,-0.8689476593315163,-0.8394077899269499,-0.7233255025663904,-0.1959714744725066,0.9247242282740225,0.314424680571643,0.9085580693368488,0.7301967368597787,-0.1584314009454373,-0.2858631016225589,0.9426728694106209,0.7610450645316225,-0.5109032101989647,0.9315098914771326,0.9478373349492618,-0.39453625006098764,0.5098349800688808,0.9040366455511116,0.9135014538081759,-0.03499973096114145,0.9112065821315067,-0.8138607089556297,0.5565071293993762,-0.5934241256430199,0.8750446405948599,0.8914571769444624,0.6940101644592335,0.8719270387548922,0.9173402412627598,0.6881782340008712,0.8084516626687154,0.09506490074039053,-0.7500667083703778,0.8379227999087814,0.9069049347736008,-0.9360964313782555,0.5575816812339802,0.8878129197154666,-0.2282379623205664,0.8264658579602986,0.2383234487718367,0.07959768523019772,0.799629557265983,0.8585962895676497,0.924884161335423,-0.7692650639995531,0.9014539669475138,0.9700229641414804,-0.9531744665239472,0.4157854484888992,-0.6362655416960403,0.9453758327471641,0.8855730836023974,-0.8260123929772113,0.876350600631827,-0.5769162466944907,-0.6696770981465923,0.07512839142464364,0.5956149585547242,0.9743132394221803,0.9398435524002703,0.1268145587268294,0.8046775995807415,-0.13063131477808484,0.9263965660860443,0.7665562429124596,-0.6142065880695797,0.9300925493359621,-0.08583870081646182,0.5699258963965376,-0.805930866499951,0.8040560953546484,-0.9023662527987472,0.7963156859823329,0.35967483348595775,0.9597723278269101,0.7277400357135471,0.6211022943570399,-0.5803455623312409,0.9066863959519461,-0.8772609704414268,0.3853286234960899,0.6466566291254267,-0.6417614529098848,-0.20058348650309557,-0.23956231385728502,0.8888854190191504,-0.03522130312454307,0.29357280703738375,-0.7083132848677852,-0.7483909036426336,0.43501859484269684,0.054605682575111024,0.8556880789782157,-0.09159369483954122,0.35670492143091864,0.6876210822886657,-0.20747791888959854,0.552885355441981,0.6640691523570864,0.3350239352591661,0.7642696259323484,0.7279989810847045,0.9417814880357105,0.004635706933266108,-0.6550526510881534,0.942524509976612,-0.5644025231144401,0.9713100308981633,-0.7634416079080817,-0.1221877142675027,0.8932213622183742,-0.43663283158361377,0.08580554831240558,0.7117902385492948,0.9613627010123246,0.920800911478706,-0.03054423451103691,0.8146613735726305,0.789817069218908,-0.8228058469751959,0.7211732626843624,0.5414458426232265,0.3653976762007137,0.1097681226685551,0.9527339798280666,0.8918433544620958,0.9530264225298469,0.9594741351085617,-0.3882105098589883,0.7845053408893748,0.7352467705096023,0.7589244630054833,0.43681218400334565,0.4901565762120037,0.37149921239621536,0.9022635677033585
